id,name,k1,k2,k3,avg_test_ll,avg_lp.min
niy8qzu0,dashing-sweep-139,8,8,16,-20.695199966430664,-34.827667236328125
zvnnreov,rose-sweep-122,8,4,24,-20.25157356262207,-34.79062271118164
ah94mrmj,helpful-sweep-140,8,8,24,-20.569765090942383,-34.81809997558594
tkap4bd0,honest-sweep-123,8,4,36,-20.204256057739254,-34.985870361328125
8a0pcndf,fanciful-sweep-182,16,6,4,-23.63255500793457,-34.82054138183594
iw0crked,swept-sweep-136,8,8,2,-28.64735412597656,-34.85917663574219
jh2hnfwq,zany-sweep-183,16,6,8,-20.609281539916992,-35.033851623535156
yx77rp5b,apricot-sweep-123,8,4,36,-19.98322868347168,-34.96614074707031
g2jjnx13,serene-sweep-137,8,8,4,-23.89628028869629,-34.86174011230469
gzb598q8,morning-sweep-124,8,4,48,-20.6542911529541,-34.72773361206055
6gieq2xe,clean-sweep-141,8,8,36,-20.98272705078125,-34.65861892700195
fqdrpi6i,comic-sweep-138,8,8,8,-22.137807846069336,-34.532222747802734
228tk981,fallen-sweep-184,16,6,16,-19.08254623413086,-34.86533737182617
43k928rq,glamorous-sweep-125,8,4,72,-20.112226486206055,-34.66748809814453
nd4iap4l,ancient-sweep-139,8,8,16,-20.679588317871097,-35.00505065917969
qwr839od,dark-sweep-142,8,8,48,-20.294254302978516,-34.984527587890625
so4vhvbk,classic-sweep-124,8,4,48,-20.57564163208008,-34.79011535644531
0xlcofiz,atomic-sweep-125,8,4,72,-20.490644454956055,-34.777286529541016
cs4b1t2m,sunny-sweep-185,16,6,24,-18.98316192626953,-34.97805404663086
k3grj7j5,easy-sweep-126,8,4,90,-20.77962303161621,-34.393882751464844
7bdj92xi,revived-sweep-144,8,8,90,-20.834081649780273,-34.72144317626953
jfajg2u8,effortless-sweep-143,8,8,72,-20.96173858642578,-34.65128707885742
ccytvub4,toasty-sweep-127,8,6,2,-28.59473419189453,-34.684654235839844
lojmro6g,decent-sweep-140,8,8,24,-20.442968368530273,-34.854671478271484
wubb1s08,deft-sweep-126,8,4,90,-20.413496017456055,-34.717918395996094
y2wvksk8,balmy-sweep-186,16,6,36,-19.19394302368164,-34.44257736206055
8849jipf,scarlet-sweep-127,8,6,2,-27.82978630065918,-35.166900634765625
7p3k5tc9,grateful-sweep-141,8,8,36,-20.797740936279297,-34.650943756103516
wfnmf644,crisp-sweep-128,8,6,4,-23.596927642822266,-35.156070709228516
etgpo4xh,wobbly-sweep-187,16,6,48,-18.42735290527344,-34.80792236328125
wctpap9i,different-sweep-145,8,16,2,-28.25380516052246,-34.821197509765625
smnpmedh,sandy-sweep-188,16,6,72,-18.80473518371582,-34.68022918701172
mdf64pb3,pious-sweep-142,8,8,48,-20.27363395690918,-35.02134323120117
y96covoo,sweepy-sweep-128,8,6,4,-23.39729118347168,-35.08584213256836
9fiy8vrt,denim-sweep-143,8,8,72,-20.583581924438477,-34.81892776489258
ja8269pk,earnest-sweep-129,8,6,8,-21.33388900756836,-35.18767547607422
8rx6s5uw,youthful-sweep-129,8,6,8,-21.12299919128418,-34.91244888305664
v0hdrlor,elated-sweep-130,8,6,16,-20.860578536987305,-34.49781036376953
qesfsag8,good-sweep-144,8,8,90,-20.66329765319824,-34.40982437133789
mlqgg6yl,bumbling-sweep-130,8,6,16,-20.299150466918945,-34.97391891479492
8paitxok,silvery-sweep-146,8,16,4,-24.2997989654541,-34.859588623046875
hoep4oq9,solar-sweep-147,8,16,8,-22.001983642578125,-35.02690887451172
yg2sftwg,pious-sweep-131,8,6,24,-20.48982810974121,-35.07233428955078
0a4pa39e,glad-sweep-145,8,16,2,-27.720090866088867,-34.85274124145508
s3x8xzxq,deft-sweep-146,8,16,4,-23.488967895507812,-35.08733367919922
k87w7xv9,ethereal-sweep-189,16,6,90,-18.26494407653809,-35.12702560424805
pa93hu9k,rose-sweep-131,8,6,24,-20.406850814819336,-34.95547866821289
rv4u554n,silver-sweep-148,8,16,16,-20.60223388671875,-34.70017623901367
6ng3h1cl,hopeful-sweep-190,16,8,2,-28.330734252929688,-34.60999298095703
wwd3hcah,fresh-sweep-132,8,6,36,-20.29173469543457,-34.7768440246582
10bfb6ac,drawn-sweep-132,8,6,36,-19.993324279785156,-34.99363327026367
5ny8m32h,jolly-sweep-149,8,16,24,-20.517654418945312,-34.774662017822266
u2zoppm5,worldly-sweep-147,8,16,8,-20.77624893188477,-34.94550704956055
c87ulq6l,fragrant-sweep-133,8,6,48,-20.07444190979004,-34.84536361694336
37as301t,cerulean-sweep-133,8,6,48,-20.421945571899418,-34.62484359741211
ei3vn13u,atomic-sweep-191,16,8,4,-24.253238677978516,-34.75724411010742
bp5z40tm,worthy-sweep-135,8,6,90,-19.94622039794922,-34.814903259277344
k37l4kly,quiet-sweep-134,8,6,72,-19.99726104736328,-34.753753662109375
zz9agwsk,revived-sweep-134,8,6,72,-20.704118728637695,-34.687477111816406
phabl2aq,fallen-sweep-192,16,8,8,-20.72408676147461,-34.818626403808594
vjffgh9v,frosty-sweep-148,8,16,16,-20.089702606201172,-34.8935432434082
akb2z5lu,silvery-sweep-149,8,16,24,-20.838369369506836,-34.8131217956543
41huj6jr,soft-sweep-150,8,16,36,-20.158586502075195,-34.836978912353516
bd6eoioh,colorful-sweep-193,16,8,16,-19.141090393066406,-34.7934455871582
bdg0syj4,proud-sweep-150,8,16,36,-21.09482192993164,-34.83208465576172
k8fbrkgb,worldly-sweep-151,8,16,48,-21.40726852416992,-34.5388069152832
a09r5m98,solar-sweep-136,8,8,2,-28.212247848510746,-34.994529724121094
vkrg5p11,lucky-sweep-151,8,16,48,-20.422998428344727,-34.78564453125
3vih5qck,dauntless-sweep-135,8,6,90,-20.603225708007812,-34.84926986694336
kt06m090,apricot-sweep-152,8,16,72,-20.487192153930664,-34.884498596191406
xtdwjyct,deft-sweep-153,8,16,90,-21.243009567260746,-34.799400329589844
2balzf5b,wise-sweep-137,8,8,4,-23.96113967895508,-34.83280944824219
505luudp,soft-sweep-152,8,16,72,-20.226642608642575,-34.746402740478516
xt2gf8zq,earthy-sweep-194,16,8,24,-18.700897216796875,-35.01077651977539
arvfw7d3,smooth-sweep-136,8,8,2,-27.855424880981445,-35.07571792602539
hfelr1de,serene-sweep-138,8,8,8,-21.921979904174805,-34.95847702026367
ei6p166d,apricot-sweep-139,8,8,16,-20.670759201049805,-34.82556915283203
pahfe979,sweet-sweep-137,8,8,4,-23.733583450317383,-35.05221176147461
63ax3jn4,polished-sweep-195,16,8,36,-18.728755950927734,-34.783390045166016
rh8pp2oi,sweepy-sweep-138,8,8,8,-21.043197631835938,-34.69981384277344
7mzrzkmc,electric-sweep-139,8,8,16,-20.5295467376709,-35.217071533203125
d4guvfpj,jumping-sweep-196,16,8,48,-19.35268211364746,-34.482662200927734
wqt0xo2x,serene-sweep-197,16,8,72,-19.163728713989254,-34.77235412597656
sgvojruy,dashing-sweep-140,8,8,24,-19.99030303955078,-35.08076858520508
xbu8jeog,cerulean-sweep-140,8,8,24,-20.307275772094727,-34.85854721069336
pgh8g631,gentle-sweep-153,8,16,90,-20.882488250732425,-34.45549392700195
05kcot3v,floral-sweep-198,16,8,90,-18.5720272064209,-34.534507751464844
lq826jxs,rosy-sweep-141,8,8,36,-20.994794845581055,-34.76386642456055
5nzywb20,warm-sweep-154,8,20,2,-28.512544631958008,-34.53712463378906
c6qvbkwx,floral-sweep-154,8,20,2,-28.29804801940918,-34.82551574707031
7qi5pk8h,prime-sweep-199,16,16,2,-28.07867431640625,-34.71831512451172
fk8t3511,revived-sweep-155,8,20,4,-23.49896812438965,-34.9129638671875
h9djaskk,decent-sweep-156,8,20,8,-20.924604415893555,-35.19449234008789
2o1n2c3w,super-sweep-141,8,8,36,-20.09550666809082,-35.2537956237793
kun742c9,peachy-sweep-142,8,8,48,-20.502016067504883,-34.87953186035156
6gn05ggo,hearty-sweep-143,8,8,72,-20.595232009887695,-34.603111267089844
kxz43ezn,vague-sweep-156,8,20,8,-21.575380325317383,-34.994361877441406
yb7djodv,quiet-sweep-155,8,20,4,-23.895172119140625,-34.95559310913086
16leldlx,feasible-sweep-157,8,20,16,-20.06605339050293,-35.143367767333984
qcmgw81o,zany-sweep-142,8,8,48,-20.767263412475582,-34.67053985595703
8gt733f8,vibrant-sweep-200,16,16,4,-24.234516143798828,-34.85890579223633
3bxhgqfk,worldly-sweep-143,8,8,72,-20.27096939086914,-34.986549377441406
y3wowhdm,ancient-sweep-157,8,20,16,-20.529356002807617,-34.69548416137695
dmz0vhtl,fancy-sweep-144,8,8,90,-20.375751495361328,-34.62804412841797
bd6fozfh,different-sweep-201,16,16,8,-20.573339462280273,-34.610595703125
qiwvy3y4,jumping-sweep-144,8,8,90,-20.903467178344727,-34.59261703491211
b4bsk9jp,mild-sweep-202,16,16,16,-19.479326248168945,-34.65186309814453
83d2jv3u,curious-sweep-145,8,16,2,-28.2493839263916,-34.613426208496094
fri7c807,amber-sweep-203,16,16,24,-18.89765167236328,-34.70011520385742
shb96y9n,lunar-sweep-158,8,20,24,-20.718517303466797,-34.7873649597168
ujgiqm2e,smart-sweep-145,8,16,2,-28.35428047180176,-34.69192886352539
f8drcpxv,silver-sweep-158,8,20,24,-20.059167861938477,-34.91460037231445
3861ebzn,chocolate-sweep-146,8,16,4,-24.4802303314209,-34.71143341064453
btujwnym,genial-sweep-147,8,16,8,-20.91737174987793,-34.657676696777344
o4t4qhlj,dry-sweep-159,8,20,36,-21.040916442871097,-34.938232421875
rgwsd3fg,fallen-sweep-159,8,20,36,-20.199230194091797,-34.926788330078125
sweb4s1f,still-sweep-160,8,20,48,-20.500410079956055,-34.70594024658203
n9ospjvv,treasured-sweep-204,16,16,36,-18.68711853027344,-34.45094680786133
ua27laz1,daily-sweep-160,8,20,48,-20.622278213500977,-34.7617073059082
uomg6bwt,dry-sweep-161,8,20,72,-20.467315673828125,-34.587867736816406
8ecdvdgc,neat-sweep-205,16,16,48,-19.35563850402832,-34.563575744628906
dkwafjbo,valiant-sweep-162,8,20,90,-20.686573028564453,-34.64632034301758
ghanbnzg,absurd-sweep-206,16,16,72,-18.794885635375977,-34.78771209716797
123p5zfl,flowing-sweep-146,8,16,4,-23.264554977416992,-35.160614013671875
3xl09fmt,pleasant-sweep-161,8,20,72,-20.969438552856445,-34.32032012939453
gnqiqli7,exalted-sweep-148,8,16,16,-20.867198944091797,-34.80187225341797
29ekhwvf,rural-sweep-148,8,16,16,-20.113130569458008,-34.894920349121094
n38klqj5,gallant-sweep-147,8,16,8,-21.332916259765625,-34.5789794921875
pd4rba7g,glowing-sweep-149,8,16,24,-20.32895851135254,-35.048179626464844
c4nye5my,magic-sweep-149,8,16,24,-20.052947998046875,-34.78177261352539
8920x7mp,fanciful-sweep-208,16,20,2,-28.236719131469727,-34.69330978393555
ds46gc3q,sunny-sweep-207,16,16,90,-19.145368576049805,-34.247520446777344
limiwzm5,earthy-sweep-162,8,20,90,-20.07155418395996,-34.96446228027344
wt20x4b3,gentle-sweep-150,8,16,36,-20.794042587280273,-34.7718391418457
z0eqmo10,vocal-sweep-163,16,2,2,-28.19578742980957,-34.70669937133789
ook1tio3,worldly-sweep-150,8,16,36,-20.613021850585938,-34.820411682128906
iqfcgyiz,sleek-sweep-164,16,2,4,-23.38226318359375,-34.985435485839844
bffokkf3,stilted-sweep-163,16,2,2,-28.325336456298828,-34.92622375488281
cvzm3olx,lively-sweep-164,16,2,4,-24.03085708618164,-34.99722671508789
gkcsqqef,glad-sweep-151,8,16,48,-20.477766036987305,-34.86611557006836
8zgp5sg8,wobbly-sweep-152,8,16,72,-20.57233428955078,-34.72420120239258
wlcl10yk,skilled-sweep-165,16,2,8,-20.87994384765625,-34.736961364746094
55nowg6w,daily-sweep-209,16,20,4,-23.950742721557617,-34.699649810791016
avorjkm1,charmed-sweep-153,8,16,90,-20.636959075927734,-34.68658447265625
8skp90t9,drawn-sweep-151,8,16,48,-20.76465606689453,-34.62565612792969
dl5rjrc6,mild-sweep-152,8,16,72,-19.892581939697266,-35.074066162109375
9ytflhm1,fragrant-sweep-153,8,16,90,-20.9193115234375,-34.56462097167969
ebbig0yg,fluent-sweep-166,16,2,16,-19.301881790161133,-34.6097297668457
rdyd403f,pleasant-sweep-154,8,20,2,-28.715492248535156,-34.84028244018555
cg3q116h,super-sweep-165,16,2,8,-21.357450485229492,-34.70196533203125
htwjyguw,good-sweep-167,16,2,24,-19.387550354003903,-34.71992492675781
ywteturo,dutiful-sweep-154,8,20,2,-28.08570098876953,-34.72098159790039
2w9cx957,fluent-sweep-166,16,2,16,-19.2214412689209,-34.797088623046875
zmljbqlt,leafy-sweep-210,16,20,8,-20.883499145507812,-34.957454681396484
xjfuse9c,misty-sweep-211,16,20,16,-19.128734588623047,-34.668609619140625
i2qsp5lg,celestial-sweep-212,16,20,24,-18.605297088623047,-35.04983139038086
jofkujxt,celestial-sweep-155,8,20,4,-23.68787002563477,-34.948909759521484
m4vge0br,desert-sweep-168,16,2,36,-18.710250854492188,-34.769248962402344
0h78175d,exalted-sweep-213,16,20,36,-19.30871200561523,-34.312950134277344
5qszhc5f,wise-sweep-169,16,2,48,-19.18646812438965,-34.71084213256836
ccl799ls,winter-sweep-167,16,2,24,-19.256969451904297,-34.86071014404297
6wq3ms74,serene-sweep-156,8,20,8,-20.797218322753903,-35.02203369140625
oi7z4t9j,northern-sweep-155,8,20,4,-24.30954360961914,-34.609806060791016
uu9u29wr,elated-sweep-168,16,2,36,-18.543825149536133,-34.75676727294922
jzbtngoq,earnest-sweep-170,16,2,72,-18.64557456970215,-34.54607391357422
lv600wtt,dainty-sweep-156,8,20,8,-20.62967872619629,-35.23313903808594
vl4yyo3t,dazzling-sweep-157,8,20,16,-20.404300689697266,-34.424991607666016
6poe9mso,gentle-sweep-157,8,20,16,-20.673646926879883,-34.90871810913086
as25inyy,jolly-sweep-171,16,2,90,-18.943212509155273,-34.63066864013672
bjwbyuuh,jumping-sweep-169,16,2,48,-18.591218948364254,-34.825218200683594
jeh68jxu,major-sweep-170,16,2,72,-18.86284637451172,-34.591983795166016
tomvui9i,good-sweep-158,8,20,24,-20.17339324951172,-34.858280181884766
cuz9wsa9,ruby-sweep-159,8,20,36,-20.177967071533203,-34.651546478271484
rbxg1gmp,fast-sweep-214,16,20,48,-18.286914825439453,-35.06829071044922
axzrq3qi,dulcet-sweep-158,8,20,24,-20.60538101196289,-34.806949615478516
c874a5li,solar-sweep-215,16,20,72,-18.805517196655273,-34.720035552978516
qeywwb3p,deep-sweep-216,16,20,90,-18.77639389038086,-34.9449348449707
u6rwnphm,curious-sweep-217,32,2,2,-28.87533950805664,-34.59126281738281
cdfx6mij,amber-sweep-172,16,4,2,-27.860837936401367,-35.01836013793945
10hy4ih4,rare-sweep-160,8,20,48,-20.356834411621097,-34.747161865234375
qw2pl2kc,ancient-sweep-173,16,4,4,-23.6607666015625,-34.94963836669922
4jac29sj,bumbling-sweep-159,8,20,36,-20.947067260742188,-34.32368850708008
hf4kutj3,bright-sweep-160,8,20,48,-20.561128616333008,-34.59430694580078
ynu2tuyz,volcanic-sweep-174,16,4,8,-20.655288696289062,-34.87580490112305
akine2j7,ancient-sweep-171,16,2,90,-19.02269172668457,-34.805110931396484
mochcjbv,silver-sweep-218,32,2,4,-24.612621307373047,-34.55221176147461
7ohyd4v5,volcanic-sweep-175,16,4,16,-18.878250122070312,-35.06663513183594
1gz26hj9,dainty-sweep-161,8,20,72,-20.52046012878418,-34.53714370727539
389v6eu6,feasible-sweep-161,8,20,72,-20.433107376098633,-34.464542388916016
vaeohjbp,zesty-sweep-162,8,20,90,-19.949979782104492,-34.887569427490234
kp6d3puh,charmed-sweep-172,16,4,2,-28.754554748535156,-35.04975509643555
h51s17on,expert-sweep-176,16,4,24,-18.472747802734375,-35.01186752319336
q2c1roqu,snowy-sweep-163,16,2,2,-27.41558074951172,-35.25120162963867
ttepzqde,bumbling-sweep-162,8,20,90,-20.459800720214844,-34.781925201416016
wuzsbkk4,kind-sweep-164,16,2,4,-23.871482849121097,-34.80582046508789
y891hrs5,peach-sweep-173,16,4,4,-24.855730056762695,-34.703556060791016
dkdkyghu,devout-sweep-174,16,4,8,-20.71893310546875,-35.06816101074219
bu8spgzc,radiant-sweep-177,16,4,36,-18.179641723632812,-34.85740280151367
akqbull8,denim-sweep-165,16,2,8,-21.11638641357422,-34.81343078613281
v07ich1v,chocolate-sweep-164,16,2,4,-23.53374290466309,-34.97414016723633
wiloy25h,prime-sweep-163,16,2,2,-28.19369125366211,-34.88454818725586
m529zd44,rural-sweep-219,32,2,8,-21.42045783996582,-34.582096099853516
hy7bpu0t,splendid-sweep-220,32,2,16,-19.306900024414062,-34.90487289428711
w74dxco1,mild-sweep-175,16,4,16,-18.14884376525879,-34.939918518066406
07yvm60j,volcanic-sweep-221,32,2,24,-17.934343338012695,-34.7342529296875
0o3kfwey,stilted-sweep-222,32,2,36,-18.139347076416016,-34.56826400756836
aos872qv,fresh-sweep-178,16,4,48,-18.608074188232425,-35.16642761230469
bulabe61,elated-sweep-179,16,4,72,-18.439115524291992,-34.63752365112305
ujs7ese2,honest-sweep-166,16,2,16,-19.46380043029785,-34.71348190307617
d3y3xlcr,daily-sweep-180,16,4,90,-18.837934494018555,-34.55506896972656
8l0ns8bb,earnest-sweep-165,16,2,8,-20.903759002685547,-35.02389907836914
fft1qy39,pleasant-sweep-223,32,2,48,-17.858388900756836,-34.810829162597656
vfcwkdro,blooming-sweep-167,16,2,24,-19.170753479003903,-34.69346237182617
68wptsxz,swept-sweep-166,16,2,16,-19.613609313964844,-34.649688720703125
yiavds6t,prime-sweep-176,16,4,24,-19.02381134033203,-34.925899505615234
1zqkd2u4,peachy-sweep-168,16,2,36,-18.770092010498047,-34.80048751831055
jqg835be,noble-sweep-177,16,4,36,-18.947797775268555,-34.74905776977539
ygmm1640,super-sweep-169,16,2,48,-19.063077926635746,-34.65342712402344
6gx8htms,winter-sweep-181,16,6,2,-28.327421188354492,-34.87722396850586
4v6ps4v6,peachy-sweep-167,16,2,24,-18.711265563964844,-34.815521240234375
4ko9wlza,crisp-sweep-168,16,2,36,-19.31312370300293,-34.84475326538086
tgb55lco,worldly-sweep-182,16,6,4,-23.84026336669922,-34.79096603393555
e259eyg7,chocolate-sweep-179,16,4,72,-18.379823684692383,-34.57379150390625
kw72ivd8,olive-sweep-170,16,2,72,-19.431604385375977,-34.71919250488281
tmfszzni,light-sweep-178,16,4,48,-18.65660858154297,-34.733116149902344
kv12pqqr,misunderstood-sweep-224,32,2,72,-17.7302188873291,-34.78599166870117
2cnra0qq,trim-sweep-171,16,2,90,-19.357440948486328,-34.846256256103516
1w4wm7cr,olive-sweep-225,32,2,90,-17.40825080871582,-34.9487190246582
2ix0yp9w,ethereal-sweep-183,16,6,8,-20.362947463989254,-34.93033218383789
4lmjaro5,fiery-sweep-184,16,6,16,-19.30262756347656,-35.094078063964844
8k9ue6ay,sleek-sweep-226,32,4,2,-28.48896598815918,-34.63090515136719
ntu7mpbb,sparkling-sweep-169,16,2,48,-18.733522415161133,-34.9483642578125
w695zz3u,revived-sweep-180,16,4,90,-18.366594314575195,-34.84296798706055
d0xtuibd,vibrant-sweep-172,16,4,2,-27.888484954833984,-34.95713424682617
nzeut7fm,deft-sweep-170,16,2,72,-18.59119987487793,-34.88551330566406
ut1hc2b4,cerulean-sweep-171,16,2,90,-18.702486038208008,-34.712066650390625
78fhr8pt,firm-sweep-227,32,4,4,-23.27264404296875,-34.925682067871094
tbpcg3bd,stellar-sweep-185,16,6,24,-18.40196990966797,-34.82781219482422
emex0q2l,lunar-sweep-186,16,6,36,-18.183420181274418,-34.969642639160156
ct9h3xe7,elated-sweep-173,16,4,4,-23.443138122558594,-34.98442459106445
2boblwug,balmy-sweep-181,16,6,2,-28.6650390625,-34.83979797363281
blekz8kv,eager-sweep-228,32,4,8,-21.39847183227539,-34.49976348876953
ecj36fqq,summer-sweep-182,16,6,4,-23.981279373168945,-34.65966033935547
s39rgt5u,earnest-sweep-172,16,4,2,-28.129241943359375,-34.96293258666992
nde8wxdr,young-sweep-187,16,6,48,-19.0540771484375,-34.41768264770508
wmv3c6r6,smart-sweep-174,16,4,8,-20.81376838684082,-34.79587936401367
7jwmxvhg,zany-sweep-175,16,4,16,-19.496234893798828,-34.519081115722656
0y2aippr,efficient-sweep-188,16,6,72,-18.113849639892575,-35.03682327270508
lp4113zy,skilled-sweep-173,16,4,4,-23.92726707458496,-35.03254318237305
6adp0dqw,true-sweep-189,16,6,90,-18.63422584533691,-34.65962600708008
3t66lkcw,electric-sweep-183,16,6,8,-20.953636169433594,-34.73118591308594
ahb01sk5,true-sweep-184,16,6,16,-18.465579986572266,-34.95407485961914
ptmmxciy,pleasant-sweep-174,16,4,8,-21.023193359375,-34.90826416015625
q614d7g5,summer-sweep-176,16,4,24,-18.11543655395508,-34.75538635253906
ii8r7885,exalted-sweep-177,16,4,36,-18.611013412475582,-34.77436065673828
zhsojanl,zesty-sweep-229,32,4,16,-18.87543296813965,-34.7519416809082
b5ae6xbi,toasty-sweep-230,32,4,24,-18.77189826965332,-34.52855682373047
nsyvn8rw,playful-sweep-178,16,4,48,-18.649383544921875,-34.998252868652344
vbuunnbc,sweepy-sweep-231,32,4,36,-17.503293991088867,-34.7477912902832
6n9hfzti,honest-sweep-190,16,8,2,-28.212373733520508,-34.83655548095703
gj5kfdyr,northern-sweep-175,16,4,16,-18.73513412475586,-34.86887741088867
dopv6jni,spring-sweep-232,32,4,48,-17.937917709350586,-34.57429122924805
dm2ry15j,curious-sweep-176,16,4,24,-18.538469314575195,-34.80618667602539
hqufy7d6,efficient-sweep-185,16,6,24,-18.827672958374023,-34.991085052490234
mehxu5qn,eager-sweep-179,16,4,72,-19.06426239013672,-34.407310485839844
dbhg4tj0,rosy-sweep-191,16,8,4,-24.495582580566406,-34.644351959228516
d4100zvu,stellar-sweep-177,16,4,36,-18.948062896728516,-34.709110260009766
9i303bpz,hopeful-sweep-178,16,4,48,-18.650941848754883,-34.9680290222168
92lro9d2,copper-sweep-233,32,4,72,-18.027578353881836,-34.44168472290039
x3bpfm77,pious-sweep-186,16,6,36,-18.04104804992676,-35.041133880615234
j0v0tm7f,floral-sweep-192,16,8,8,-20.82066345214844,-34.78550338745117
0l6htx01,hearty-sweep-180,16,4,90,-18.70240592956543,-34.6542854309082
le7fw7c5,desert-sweep-187,16,6,48,-18.971590042114254,-34.54918670654297
ut0bdg02,fluent-sweep-181,16,6,2,-28.150161743164062,-35.167911529541016
uqqfi7ev,comic-sweep-193,16,8,16,-19.157976150512695,-34.344566345214844
cn16l1ah,frosty-sweep-194,16,8,24,-18.158300399780273,-35.0073356628418
9wrg1q8i,effortless-sweep-234,32,4,90,-17.984418869018555,-34.56031036376953
0t3ca4a6,leafy-sweep-182,16,6,4,-23.566064834594727,-34.88555908203125
is0yoyt3,winter-sweep-188,16,6,72,-18.887863159179688,-34.704612731933594
nlgyeg2d,graceful-sweep-195,16,8,36,-19.17976188659668,-34.806236267089844
w6offxdv,volcanic-sweep-189,16,6,90,-18.794536590576172,-34.719547271728516
l1ynvmyz,pious-sweep-183,16,6,8,-21.198055267333984,-35.014793395996094
py5jaws8,eternal-sweep-179,16,4,72,-18.498714447021484,-34.48584747314453
kyfipavd,skilled-sweep-184,16,6,16,-19.01474952697754,-35.01190185546875
m49ah8v2,glowing-sweep-190,16,8,2,-28.19452857971191,-34.78849792480469
an0t5196,peachy-sweep-235,32,6,2,-27.757041931152344,-35.13808059692383
talksww0,happy-sweep-191,16,8,4,-24.366596221923828,-34.75286102294922
n7x5c33w,faithful-sweep-192,16,8,8,-20.39495086669922,-34.96418762207031
7mcasth3,splendid-sweep-180,16,4,90,-18.759458541870117,-34.71299743652344
05xdivg5,sunny-sweep-236,32,6,4,-23.747039794921875,-34.69256591796875
